label,required,canonical,1999,2001,2003,2005,2007,2009,2011,2013,2015,2017,2019,2021,2023
SP GEOGRAPHIC MOBILITY,0,var_11144,,,,,,,,,ER65458,ER71537,ER77598,ER81925,ER85779
SP LABOR INCOME FROM BUSINESS,0,var_11145,,,,,,,,,ER65225,ER71302,ER77324,ER81651,ER85505
SP OVERTIME WORK HOURS,0,var_11146,,,,,,,,,ER65175,ER71252,ER77274,ER81601,ER85455
SP WEEKS MISSED FOR ILLNESS OF OTRS,0,var_11147,,,,,,,,,ER65178,ER71255,ER77277,ER81604,ER85458
SP WEEKS MISSED FOR OWN ILLNESS,0,var_11148,,,,,,,,,ER65180,ER71257,ER77279,ER81606,ER85460
SPLITOFF INDICATOR,0,var_11149,,,,,,ER42005,ER47305,ER53005,ER60005,ER66005,ER72005,ER78005,ER82005
SPOUSE ADDITIONAL JOB INCOME,0,var_11150,,,,,,,,,ER65240,ER71317,ER77339,ER81666,ER85520
SPOUSE ALIMONY,0,var_11151,,,,,,,,,ER65306,ER71383,ER77405,ER81732,ER85586
SPOUSE ANNUITIES,0,var_11152,,,,,,,,,ER65294,ER71371,ER77393,ER81720,ER85574
SPOUSE DIVIDENDS,0,var_11153,,,,,,,,,ER65247,ER71324,ER77346,ER81673,ER85527
SPOUSE HELP FROM OTHERS,0,var_11154,,,,,,,,,ER65310,ER71387,ER77409,ER81736,ER85590
SPOUSE HELP FROM RELATIVES,0,var_11155,,,,,,,,,ER65308,ER71385,ER77407,ER81734,ER85588
"SPOUSE INCOME FROM TANF, ETC.",0,var_11156,,,,,,,,,ER65284,ER71361,ER77383,ER81710,ER85564
SPOUSE INCOME FROM TRUSTS/ROYALTIES,0,var_11157,,,,,,,,,ER65251,ER71328,ER77350,ER81677,ER85531
SPOUSE INTEREST INCOME,0,var_11158,,,,,,,,,ER65249,ER71326,ER77348,ER81675,ER85529
SPOUSE IRAS,0,var_11159,,,,,,,,,ER65296,ER71373,ER77395,ER81722,ER85576
SPOUSE MISCELLANEOUS TRANSFERS,0,var_11160,,,,,,,,,ER65312,ER71389,ER77411,ER81738,ER85592
SPOUSE OTHER RETIREMENT,0,var_11161,,,,,,,,,ER65298,ER71375,ER77397,ER81724,ER85578
SPOUSE OTHER WELFARE,0,var_11162,,,,,,,,,ER65288,ER71365,ER77387,ER81714,ER85568
SPOUSE RENT INCOME,0,var_11163,,,,,,,,,ER65245,ER71322,ER77344,ER81671,ER85525
SPOUSE REPORT HRS BUSNS 1,0,var_11164,,,,,,,,,ER60931,ER66983,ER73006,ER79083,ER83058
SPOUSE REPORT HRS BUSNS 2,0,var_11165,,,,,,,,,ER60945,ER66997,ER73020,ER79097,ER83072
SPOUSE REPORT HRS BUSNS 3,0,var_11166,,,,,,,,,ER60959,ER67011,ER73034,ER79111,ER83086
SPOUSE REPORT HRS BUSNS 4,0,var_11167,,,,,,,,,ER60973,ER67025,ER73048,ER79125,ER83100
SPOUSE REPORT HRS BUSNS 5,0,var_11168,,,,,,,,,ER60987,ER67039,ER73062,ER79139,ER83114
SPOUSE RETIREMENT/PENSIONS,0,var_11169,,,,,,,,,ER65292,ER71369,ER77391,ER81718,ER85572
SPOUSE SOCIAL SECURITY INCOME,0,var_11170,,,,,,,,,ER65345,ER71422,ER77444,ER81771,ER85625
SPOUSE SSI,0,var_11171,,,,,,,,,ER65286,ER71363,ER77385,ER81712,ER85566
SPOUSE SSI SELF/SOMEONE ELSE/BOTH,0,var_11172,,,,,,,,,ER61489,ER67525,ER73548,ER79669,ER83638
SPOUSE STRIKE WEEKS,0,var_11173,,,,,,,,,ER65184,ER71261,ER77283,ER81610,ER85464
SPOUSE TOTAL HOURS OF WORK,0,var_11174,,,,,,,,,ER65177,ER71254,ER77276,ER81603,ER85457
SPOUSE UNEMPLOYMENT COMPENSATION,0,var_11175,,,,,,,,,ER65300,ER71377,ER77399,ER81726,ER85580
SPOUSE UNEMPLOYMENT WEEKS,0,var_11176,,,,,,,,,ER65188,ER71265,ER77287,ER81614,ER85468
SPOUSE VA PENSION,0,var_11177,,,,,,,,,ER65290,ER71367,ER77389,ER81716,ER85570
SPOUSE WAGE RATE,0,var_11178,,,,,,,,,ER65316,ER71393,ER77415,ER81742,ER85596
SPOUSE WEEKLY WORK HOURS,0,var_11179,,,,,,,,,ER65173,ER71250,ER77272,ER81599,ER85453
SPOUSE WEEKS LAID OFF,0,var_11180,,,,,,,,,ER65186,ER71263,ER77285,ER81612,ER85466
SPOUSE WEEKS OFF FOR VACATION,0,var_11181,,,,,,,,,ER65182,ER71259,ER77281,ER81608,ER85462
SPOUSE WEEKS OUT OF LABOR FORCE,0,var_11182,,,,,,,,,ER65190,ER71267,ER77289,ER81616,ER85470
SPOUSE WORK IN BUSINESS 1,0,var_11183,,,,,,,,,ER60930,ER66982,ER73005,ER79082,ER83057
SPOUSE WORK IN BUSINESS 2,0,var_11184,,,,,,,,,ER60944,ER66996,ER73019,ER79096,ER83071
SPOUSE WORK IN BUSINESS 3,0,var_11185,,,,,,,,,ER60958,ER67010,ER73033,ER79110,ER83085
SPOUSE WORK IN BUSINESS 4,0,var_11186,,,,,,,,,ER60972,ER67024,ER73047,ER79124,ER83099
SPOUSE WORK IN BUSINESS 5,0,var_11187,,,,,,,,,ER60986,ER67038,ER73061,ER79138,ER83113
SPOUSE WORK WEEKS,0,var_11188,,,,,,,,,ER65171,ER71248,ER77270,ER81597,ER85451
SPOUSE WORKERS COMPENSATION,0,var_11189,,,,,,,,,ER65302,ER71379,ER77401,ER81728,ER85582
SSI INCOME APR-HEAD,0,var_11190,,,,,,,,ER54083,ER61125,,,,
SSI INCOME APR-RP,0,var_11191,,,,,,,,,,ER67177,ER73200,ER79296,ER83271
SSI INCOME APR-SPOUSE,0,var_11192,,,,,,,,,ER61496,ER67532,ER73555,ER79676,ER83645
SSI INCOME APR-WIFE,0,var_11193,,,,,,,,ER54420,,,,,
SSI INCOME AUG-HEAD,0,var_11194,,,,,,,,ER54087,ER61129,,,,
SSI INCOME AUG-RP,0,var_11195,,,,,,,,,,ER67181,ER73204,ER79300,ER83275
SSI INCOME AUG-SPOUSE,0,var_11196,,,,,,,,,ER61500,ER67536,ER73559,ER79680,ER83649
SSI INCOME AUG-WIFE,0,var_11197,,,,,,,,ER54424,,,,,
SSI INCOME DEC-HEAD,0,var_11198,,,,,,,,ER54091,ER61133,,,,
SSI INCOME DEC-RP,0,var_11199,,,,,,,,,,ER67185,ER73208,ER79304,ER83279
SSI INCOME DEC-SPOUSE,0,var_11200,,,,,,,,,ER61504,ER67540,ER73563,ER79684,ER83653
SSI INCOME DEC-WIFE,0,var_11201,,,,,,,,ER54428,,,,,
SSI INCOME FEB-HEAD,0,var_11202,,,,,,,,ER54081,ER61123,,,,
SSI INCOME FEB-RP,0,var_11203,,,,,,,,,,ER67175,ER73198,ER79294,ER83269
SSI INCOME FEB-SPOUSE,0,var_11204,,,,,,,,,ER61494,ER67530,ER73553,ER79674,ER83643
SSI INCOME FEB-WIFE,0,var_11205,,,,,,,,ER54418,,,,,
SSI INCOME HEAD APR,0,var_11206,,,,,,ER43083,ER48405,,,,,,
SSI INCOME HEAD AUG,0,var_11207,,,,,,ER43087,ER48409,,,,,,
SSI INCOME HEAD DEC,0,var_11208,,,,,,ER43091,ER48413,,,,,,
SSI INCOME HEAD FEB,0,var_11209,,,,,,ER43081,ER48403,,,,,,
SSI INCOME HEAD JAN,0,var_11210,,,,,,ER43080,ER48402,,,,,,
SSI INCOME HEAD JUL,0,var_11211,,,,,,ER43086,ER48408,,,,,,
SSI INCOME HEAD JUN,0,var_11212,,,,,,ER43085,ER48407,,,,,,
SSI INCOME HEAD MAR,0,var_11213,,,,,,ER43082,ER48404,,,,,,
SSI INCOME HEAD MAY,0,var_11214,,,,,,ER43084,ER48406,,,,,,
SSI INCOME HEAD NOV,0,var_11215,,,,,,ER43090,ER48412,,,,,,
SSI INCOME HEAD OCT,0,var_11216,,,,,,ER43089,ER48411,,,,,,
SSI INCOME HEAD SEP,0,var_11217,,,,,,ER43088,ER48410,,,,,,
SSI INCOME JAN-HEAD,0,var_11218,,,,,,,,ER54080,ER61122,,,,
SSI INCOME JAN-RP,0,var_11219,,,,,,,,,,ER67174,ER73197,ER79293,ER83268
SSI INCOME JAN-SPOUSE,0,var_11220,,,,,,,,,ER61493,ER67529,ER73552,ER79673,ER83642
SSI INCOME JAN-WIFE,0,var_11221,,,,,,,,ER54417,,,,,
SSI INCOME JUL-HEAD,0,var_11222,,,,,,,,ER54086,ER61128,,,,
SSI INCOME JUL-RP,0,var_11223,,,,,,,,,,ER67180,ER73203,ER79299,ER83274
SSI INCOME JUL-SPOUSE,0,var_11224,,,,,,,,,ER61499,ER67535,ER73558,ER79679,ER83648
SSI INCOME JUL-WIFE,0,var_11225,,,,,,,,ER54423,,,,,
SSI INCOME JUN-HEAD,0,var_11226,,,,,,,,ER54085,ER61127,,,,
SSI INCOME JUN-RP,0,var_11227,,,,,,,,,,ER67179,ER73202,ER79298,ER83273
SSI INCOME JUN-SPOUSE,0,var_11228,,,,,,,,,ER61498,ER67534,ER73557,ER79678,ER83647
SSI INCOME JUN-WIFE,0,var_11229,,,,,,,,ER54422,,,,,
SSI INCOME MAR-HEAD,0,var_11230,,,,,,,,ER54082,ER61124,,,,
SSI INCOME MAR-RP,0,var_11231,,,,,,,,,,ER67176,ER73199,ER79295,ER83270
SSI INCOME MAR-SPOUSE,0,var_11232,,,,,,,,,ER61495,ER67531,ER73554,ER79675,ER83644
SSI INCOME MAR-WIFE,0,var_11233,,,,,,,,ER54419,,,,,
SSI INCOME MAY-HEAD,0,var_11234,,,,,,,,ER54084,ER61126,,,,
SSI INCOME MAY-RP,0,var_11235,,,,,,,,,,ER67178,ER73201,ER79297,ER83272
SSI INCOME MAY-SPOUSE,0,var_11236,,,,,,,,,ER61497,ER67533,ER73556,ER79677,ER83646
SSI INCOME MAY-WIFE,0,var_11237,,,,,,,,ER54421,,,,,
SSI INCOME NOV-HEAD,0,var_11238,,,,,,,,ER54090,ER61132,,,,
SSI INCOME NOV-RP,0,var_11239,,,,,,,,,,ER67184,ER73207,ER79303,ER83278
SSI INCOME NOV-SPOUSE,0,var_11240,,,,,,,,,ER61503,ER67539,ER73562,ER79683,ER83652
SSI INCOME NOV-WIFE,0,var_11241,,,,,,,,ER54427,,,,,
SSI INCOME OCT-HEAD,0,var_11242,,,,,,,,ER54089,ER61131,,,,
SSI INCOME OCT-RP,0,var_11243,,,,,,,,,,ER67183,ER73206,ER79302,ER83277
SSI INCOME OCT-SPOUSE,0,var_11244,,,,,,,,,ER61502,ER67538,ER73561,ER79682,ER83651
SSI INCOME OCT-WIFE,0,var_11245,,,,,,,,ER54426,,,,,
SSI INCOME SEP-HEAD,0,var_11246,,,,,,,,ER54088,ER61130,,,,
SSI INCOME SEP-RP,0,var_11247,,,,,,,,,,ER67182,ER73205,ER79301,ER83276
SSI INCOME SEP-SPOUSE,0,var_11248,,,,,,,,,ER61501,ER67537,ER73560,ER79681,ER83650
SSI INCOME SEP-WIFE,0,var_11249,,,,,,,,ER54425,,,,,
SSI INCOME WIFE APR,0,var_11250,,,,,,ER43400,ER48725,,,,,,
SSI INCOME WIFE AUG,0,var_11251,,,,,,ER43404,ER48729,,,,,,
SSI INCOME WIFE DEC,0,var_11252,,,,,,ER43408,ER48733,,,,,,
SSI INCOME WIFE FEB,0,var_11253,,,,,,ER43398,ER48723,,,,,,
SSI INCOME WIFE JAN,0,var_11254,,,,,,ER43397,ER48722,,,,,,
SSI INCOME WIFE JUL,0,var_11255,,,,,,ER43403,ER48728,,,,,,
SSI INCOME WIFE JUN,0,var_11256,,,,,,ER43402,ER48727,,,,,,
SSI INCOME WIFE MAR,0,var_11257,,,,,,ER43399,ER48724,,,,,,
SSI INCOME WIFE MAY,0,var_11258,,,,,,ER43401,ER48726,,,,,,
SSI INCOME WIFE NOV,0,var_11259,,,,,,ER43407,ER48732,,,,,,
SSI INCOME WIFE OCT,0,var_11260,,,,,,ER43406,ER48731,,,,,,
SSI INCOME WIFE SEP,0,var_11261,,,,,,ER43405,ER48730,,,,,,
SSI OF HEAD,0,var_11262,,,,,,ER43077,ER48399,,,,,,
SSI OF HEAD PER,0,var_11263,,,,,,ER43078,ER48400,,,,,,
SSI OF WIFE AMT,0,var_11264,,,,,,ER43394,ER48719,,,,,,
SSI OF WIFE AMT PER,0,var_11265,,,,,,ER43395,ER48720,,,,,,
TAXABLE INCOME OF OTHER FU MEMBERS,0,var_11266,,,,,,ER46907,ER52315,ER58124,ER65321,ER71398,ER77420,ER81747,ER85601
TAXICAB EXPENDITURE,0,var_11267,,,,,,ER46971C8,ER52395C8,ER58212C8,ER65435,ER71513,ER77558,ER81885,ER85739
TELEPHONE/INTERNET EXPENDITURE,0,var_11268,,,,,,ER46971B6,ER52395B6,ER58212B6,ER65424,ER71502,ER77537,ER81864,ER85718
TIPS INCOME-HEAD,0,var_11269,,,,,,,,ER53944,ER61003,,,,
TIPS INCOME-REFERENCE PERSON,0,var_11270,,,,,,,,,,ER67055,ER73078,ER79155,ER83130
TIPS INCOME-SPOUSE,0,var_11271,,,,,,,,,ER61358,ER67410,ER73433,ER79535,ER83504
TIPS OF HEAD,0,var_11272,,,,,,ER46817,ER52225,ER58026,ER65206,,,,
TIPS OF REF PERSON,0,var_11273,,,,,,,,,,ER71283,ER77305,ER81632,ER85486
TIPS OF SPOUSE,0,var_11274,,,,,,,,,ER65234,ER71311,ER77333,ER81660,ER85514
TOTAL ASSET INCOME OF OTR FU MEMBRS,0,var_11275,,,,,,ER46905,ER52313,ER58122,ER65319,ER71396,ER77418,ER81745,ER85599
TOTAL BUSINESS INCOME,0,var_11276,,,,,,ER46803,ER52211,ER58012,ER65192,ER71269,ER77291,ER81618,ER85472
TOTAL CONSUMPTION WITH RENTAL VALUE,0,var_11277,,,,,,,,,,ER71527C,ER77588,ER81915,ER85769
TOTAL EXPENDITURE,0,var_11278,,,,,,ER46971E4,ER52395E4,ER58212E4,ER65448B,ER71527B,ER77587,ER81914,ER85768
TOTAL FAMILY INCOME,0,var_11279,,,,,,ER46935,ER52343,ER58152,ER65349,ER71426,ER77448,ER81775,ER85629
TOTAL LABOR INCOME OF OTR FU MEMBRS,0,var_11280,,,,,,ER46903,ER52311,ER58120,ER65317,ER71394,ER77416,ER81743,ER85597
TOTAL TRANSFER INCOME OF OFUMS,0,var_11281,,,,,,ER46928,ER52336,ER58145,ER65342,ER71419,ER77441,ER81768,ER85622
TRANSPORTATION EXPENDITURE,0,var_11282,,,,,,ER46971B7,ER52395B7,ER58212B7,ER65425,ER71503,ER77539,ER81866,ER85720
TRIPS EXPENDITURE,0,var_11283,,,,,,ER46971E2,ER52395E2,ER58212E2,ER65447,ER71526,ER77583,ER81910,ER85764
TRUST FUND OF HEAD PER,0,var_11284,,,,,,ER43045,ER48367,,,,,,
TRUST FUND OF WIFE AMT,0,var_11285,,,,,,ER43377,ER48702,,,,,,
TRUST FUND OF WIFE PER,0,var_11286,,,,,,ER43378,ER48703,,,,,,
TRUST FUND/ROYALTY INCOME APR-HEAD,0,var_11287,,,,,,,,ER54049,ER61091,,,,
TRUST FUND/ROYALTY INCOME APR-RP,0,var_11288,,,,,,,,,,ER67143,ER73166,ER79263,ER83238
TRUST FUND/ROYALTY INCOME AUG-HEAD,0,var_11289,,,,,,,,ER54053,ER61095,,,,
TRUST FUND/ROYALTY INCOME AUG-RP,0,var_11290,,,,,,,,,,ER67147,ER73170,ER79267,ER83242
TRUST FUND/ROYALTY INCOME DEC-HEAD,0,var_11291,,,,,,,,ER54057,ER61099,,,,
TRUST FUND/ROYALTY INCOME DEC-RP,0,var_11292,,,,,,,,,,ER67151,ER73174,ER79271,ER83246
TRUST FUND/ROYALTY INCOME FEB-HEAD,0,var_11293,,,,,,,,ER54047,ER61089,,,,
TRUST FUND/ROYALTY INCOME FEB-RP,0,var_11294,,,,,,,,,,ER67141,ER73164,ER79261,ER83236
TRUST FUND/ROYALTY INCOME JAN-HEAD,0,var_11295,,,,,,,,ER54046,ER61088,,,,
TRUST FUND/ROYALTY INCOME JAN-RP,0,var_11296,,,,,,,,,,ER67140,ER73163,ER79260,ER83235
TRUST FUND/ROYALTY INCOME JUL-HEAD,0,var_11297,,,,,,,,ER54052,ER61094,,,,
TRUST FUND/ROYALTY INCOME JUL-RP,0,var_11298,,,,,,,,,,ER67146,ER73169,ER79266,ER83241
TRUST FUND/ROYALTY INCOME JUN-HEAD,0,var_11299,,,,,,,,ER54051,ER61093,,,,
TRUST FUND/ROYALTY INCOME JUN-RP,0,var_11300,,,,,,,,,,ER67145,ER73168,ER79265,ER83240
TRUST FUND/ROYALTY INCOME MAR-HEAD,0,var_11301,,,,,,,,ER54048,ER61090,,,,
TRUST FUND/ROYALTY INCOME MAR-RP,0,var_11302,,,,,,,,,,ER67142,ER73165,ER79262,ER83237
TRUST FUND/ROYALTY INCOME MAY-HEAD,0,var_11303,,,,,,,,ER54050,ER61092,,,,
TRUST FUND/ROYALTY INCOME MAY-RP,0,var_11304,,,,,,,,,,ER67144,ER73167,ER79264,ER83239
TRUST FUND/ROYALTY INCOME NOV-HEAD,0,var_11305,,,,,,,,ER54056,ER61098,,,,
TRUST FUND/ROYALTY INCOME NOV-RP,0,var_11306,,,,,,,,,,ER67150,ER73173,ER79270,ER83245
TRUST FUND/ROYALTY INCOME OCT-HEAD,0,var_11307,,,,,,,,ER54055,ER61097,,,,
TRUST FUND/ROYALTY INCOME OCT-RP,0,var_11308,,,,,,,,,,ER67149,ER73172,ER79269,ER83244
TRUST FUND/ROYALTY INCOME SEP-HEAD,0,var_11309,,,,,,,,ER54054,ER61096,,,,
TRUST FUND/ROYALTY INCOME SEP-RP,0,var_11310,,,,,,,,,,ER67148,ER73171,ER79268,ER83243
TRUST INCOME APR-SPOUSE,0,var_11311,,,,,,,,,ER61478,ER67498,ER73521,ER79643,ER83612
TRUST INCOME APR-WIFE,0,var_11312,,,,,,,,ER54402,,,,,
TRUST INCOME AUG-SPOUSE,0,var_11313,,,,,,,,,ER61482,ER67502,ER73525,ER79647,ER83616
TRUST INCOME AUG-WIFE,0,var_11314,,,,,,,,ER54406,,,,,
TRUST INCOME DEC-SPOUSE,0,var_11315,,,,,,,,,ER61486,ER67506,ER73529,ER79651,ER83620
TRUST INCOME DEC-WIFE,0,var_11316,,,,,,,,ER54410,,,,,
TRUST INCOME FEB-SPOUSE,0,var_11317,,,,,,,,,ER61476,ER67496,ER73519,ER79641,ER83610
TRUST INCOME FEB-WIFE,0,var_11318,,,,,,,,ER54400,,,,,
TRUST INCOME JAN-SPOUSE,0,var_11319,,,,,,,,,ER61475,ER67495,ER73518,ER79640,ER83609
TRUST INCOME JAN-WIFE,0,var_11320,,,,,,,,ER54399,,,,,
TRUST INCOME JUL-SPOUSE,0,var_11321,,,,,,,,,ER61481,ER67501,ER73524,ER79646,ER83615
TRUST INCOME JUL-WIFE,0,var_11322,,,,,,,,ER54405,,,,,
TRUST INCOME JUN-SPOUSE,0,var_11323,,,,,,,,,ER61480,ER67500,ER73523,ER79645,ER83614
TRUST INCOME JUN-WIFE,0,var_11324,,,,,,,,ER54404,,,,,
TRUST INCOME MAR-SPOUSE,0,var_11325,,,,,,,,,ER61477,ER67497,ER73520,ER79642,ER83611
TRUST INCOME MAR-WIFE,0,var_11326,,,,,,,,ER54401,,,,,
TRUST INCOME MAY-SPOUSE,0,var_11327,,,,,,,,,ER61479,ER67499,ER73522,ER79644,ER83613
TRUST INCOME MAY-WIFE,0,var_11328,,,,,,,,ER54403,,,,,
TRUST INCOME NOV-SPOUSE,0,var_11329,,,,,,,,,ER61485,ER67505,ER73528,ER79650,ER83619
TRUST INCOME NOV-WIFE,0,var_11330,,,,,,,,ER54409,,,,,
TRUST INCOME OCT-SPOUSE,0,var_11331,,,,,,,,,ER61484,ER67504,ER73527,ER79649,ER83618
TRUST INCOME OCT-WIFE,0,var_11332,,,,,,,,ER54408,,,,,
TRUST INCOME SEP-SPOUSE,0,var_11333,,,,,,,,,ER61483,ER67503,ER73526,ER79648,ER83617
TRUST INCOME SEP-WIFE,0,var_11334,,,,,,,,ER54407,,,,,
TRUST INCOME WIFE APR,0,var_11335,,,,,,ER43383,ER48708,,,,,,
TRUST INCOME WIFE AUG,0,var_11336,,,,,,ER43387,ER48712,,,,,,
TRUST INCOME WIFE DEC,0,var_11337,,,,,,ER43391,ER48716,,,,,,
TRUST INCOME WIFE FEB,0,var_11338,,,,,,ER43381,ER48706,,,,,,
TRUST INCOME WIFE JAN,0,var_11339,,,,,,ER43380,ER48705,,,,,,
TRUST INCOME WIFE JUL,0,var_11340,,,,,,ER43386,ER48711,,,,,,
TRUST INCOME WIFE JUN,0,var_11341,,,,,,ER43385,ER48710,,,,,,
TRUST INCOME WIFE MAR,0,var_11342,,,,,,ER43382,ER48707,,,,,,
TRUST INCOME WIFE MAY,0,var_11343,,,,,,ER43384,ER48709,,,,,,
TRUST INCOME WIFE NOV,0,var_11344,,,,,,ER43390,ER48715,,,,,,
TRUST INCOME WIFE OCT,0,var_11345,,,,,,ER43389,ER48714,,,,,,
TRUST INCOME WIFE SEP,0,var_11346,,,,,,ER43388,ER48713,,,,,,
TRUST/ROYAL INCOME H APR,0,var_11347,,,,,,ER43050,ER48372,,,,,,
TRUST/ROYAL INCOME H AUG,0,var_11348,,,,,,ER43054,ER48376,,,,,,
TRUST/ROYAL INCOME H DEC,0,var_11349,,,,,,ER43058,ER48380,,,,,,
TRUST/ROYAL INCOME H FEB,0,var_11350,,,,,,ER43048,ER48370,,,,,,
TRUST/ROYAL INCOME H JAN,0,var_11351,,,,,,ER43047,ER48369,,,,,,
TRUST/ROYAL INCOME H JUL,0,var_11352,,,,,,ER43053,ER48375,,,,,,
TRUST/ROYAL INCOME H JUN,0,var_11353,,,,,,ER43052,ER48374,,,,,,
TRUST/ROYAL INCOME H MAR,0,var_11354,,,,,,ER43049,ER48371,,,,,,
TRUST/ROYAL INCOME H MAY,0,var_11355,,,,,,ER43051,ER48373,,,,,,
TRUST/ROYAL INCOME H NOV,0,var_11356,,,,,,ER43057,ER48379,,,,,,
TRUST/ROYAL INCOME H OCT,0,var_11357,,,,,,ER43056,ER48378,,,,,,
TRUST/ROYAL INCOME H SEP,0,var_11358,,,,,,ER43055,ER48377,,,,,,
TYPE INSTITUTION,0,var_11359,,,,,,ER42008,ER47308,ER53008,ER60008,ER66008,ER72008,ER78008,ER82008
UNEMPLOY INCOME HEAD APR,0,var_11360,,,,,,ER43181,ER48506,,,,,,
UNEMPLOY INCOME HEAD AUG,0,var_11361,,,,,,ER43185,ER48510,,,,,,
UNEMPLOY INCOME HEAD DEC,0,var_11362,,,,,,ER43189,ER48514,,,,,,
UNEMPLOY INCOME HEAD FEB,0,var_11363,,,,,,ER43179,ER48504,,,,,,
UNEMPLOY INCOME HEAD JAN,0,var_11364,,,,,,ER43178,ER48503,,,,,,
UNEMPLOY INCOME HEAD JUL,0,var_11365,,,,,,ER43184,ER48509,,,,,,
UNEMPLOY INCOME HEAD JUN,0,var_11366,,,,,,ER43183,ER48508,,,,,,
UNEMPLOY INCOME HEAD MAR,0,var_11367,,,,,,ER43180,ER48505,,,,,,
UNEMPLOY INCOME HEAD MAY,0,var_11368,,,,,,ER43182,ER48507,,,,,,
UNEMPLOY INCOME HEAD NOV,0,var_11369,,,,,,ER43188,ER48513,,,,,,
UNEMPLOY INCOME HEAD OCT,0,var_11370,,,,,,ER43187,ER48512,,,,,,
UNEMPLOY INCOME HEAD SEP,0,var_11371,,,,,,ER43186,ER48511,,,,,,
UNEMPLOY INCOME WIFE APR,0,var_11372,,,,,,ER43300,ER48625,,,,,,
UNEMPLOY INCOME WIFE AUG,0,var_11373,,,,,,ER43304,ER48629,,,,,,
UNEMPLOY INCOME WIFE DEC,0,var_11374,,,,,,ER43308,ER48633,,,,,,
UNEMPLOY INCOME WIFE FEB,0,var_11375,,,,,,ER43298,ER48623,,,,,,
UNEMPLOY INCOME WIFE JAN,0,var_11376,,,,,,ER43297,ER48622,,,,,,
UNEMPLOY INCOME WIFE JUL,0,var_11377,,,,,,ER43303,ER48628,,,,,,
UNEMPLOY INCOME WIFE JUN,0,var_11378,,,,,,ER43302,ER48627,,,,,,
UNEMPLOY INCOME WIFE MAR,0,var_11379,,,,,,ER43299,ER48624,,,,,,
UNEMPLOY INCOME WIFE MAY,0,var_11380,,,,,,ER43301,ER48626,,,,,,
UNEMPLOY INCOME WIFE NOV,0,var_11381,,,,,,ER43307,ER48632,,,,,,
UNEMPLOY INCOME WIFE OCT,0,var_11382,,,,,,ER43306,ER48631,,,,,,
UNEMPLOY INCOME WIFE SEP,0,var_11383,,,,,,ER43305,ER48630,,,,,,
UNEMPLOYMENT INCOME APR-HEAD,0,var_11384,,,,,,,,ER54200,ER61242,,,,
UNEMPLOYMENT INCOME APR-RP,0,var_11385,,,,,,,,,,ER67294,ER73317,ER79413,ER83388
UNEMPLOYMENT INCOME APR-SPOUSE,0,var_11386,,,,,,,,,ER61395,ER67648,ER73671,ER79792,ER83761
UNEMPLOYMENT INCOME APR-WIFE,0,var_11387,,,,,,,,ER54319,,,,,
UNEMPLOYMENT INCOME AUG-HEAD,0,var_11388,,,,,,,,ER54204,ER61246,,,,
UNEMPLOYMENT INCOME AUG-RP,0,var_11389,,,,,,,,,,ER67298,ER73321,ER79417,ER83392
UNEMPLOYMENT INCOME AUG-SPOUSE,0,var_11390,,,,,,,,,ER61399,ER67652,ER73675,ER79796,ER83765
UNEMPLOYMENT INCOME AUG-WIFE,0,var_11391,,,,,,,,ER54323,,,,,
UNEMPLOYMENT INCOME DEC-HEAD,0,var_11392,,,,,,,,ER54208,ER61250,,,,
UNEMPLOYMENT INCOME DEC-RP,0,var_11393,,,,,,,,,,ER67302,ER73325,ER79421,ER83396
UNEMPLOYMENT INCOME DEC-SPOUSE,0,var_11394,,,,,,,,,ER61403,ER67656,ER73679,ER79800,ER83769
UNEMPLOYMENT INCOME DEC-WIFE,0,var_11395,,,,,,,,ER54327,,,,,
UNEMPLOYMENT INCOME FEB-HEAD,0,var_11396,,,,,,,,ER54198,ER61240,,,,
UNEMPLOYMENT INCOME FEB-RP,0,var_11397,,,,,,,,,,ER67292,ER73315,ER79411,ER83386
UNEMPLOYMENT INCOME FEB-SPOUSE,0,var_11398,,,,,,,,,ER61393,ER67646,ER73669,ER79790,ER83759
UNEMPLOYMENT INCOME FEB-WIFE,0,var_11399,,,,,,,,ER54317,,,,,
UNEMPLOYMENT INCOME JAN-HEAD,0,var_11400,,,,,,,,ER54197,ER61239,,,,
UNEMPLOYMENT INCOME JAN-RP,0,var_11401,,,,,,,,,,ER67291,ER73314,ER79410,ER83385
UNEMPLOYMENT INCOME JAN-SPOUSE,0,var_11402,,,,,,,,,ER61392,ER67645,ER73668,ER79789,ER83758
UNEMPLOYMENT INCOME JAN-WIFE,0,var_11403,,,,,,,,ER54316,,,,,
UNEMPLOYMENT INCOME JUL-HEAD,0,var_11404,,,,,,,,ER54203,ER61245,,,,
UNEMPLOYMENT INCOME JUL-RP,0,var_11405,,,,,,,,,,ER67297,ER73320,ER79416,ER83391
UNEMPLOYMENT INCOME JUL-SPOUSE,0,var_11406,,,,,,,,,ER61398,ER67651,ER73674,ER79795,ER83764
UNEMPLOYMENT INCOME JUL-WIFE,0,var_11407,,,,,,,,ER54322,,,,,
UNEMPLOYMENT INCOME JUN-HEAD,0,var_11408,,,,,,,,ER54202,ER61244,,,,
UNEMPLOYMENT INCOME JUN-RP,0,var_11409,,,,,,,,,,ER67296,ER73319,ER79415,ER83390
